166029 9198188 37295.824329822
187888 9198188 37348.366617863
209747 9198188 37455.253287003
231606 9198188 37866.606725796
253465 9198188 38386.2332235
275324 9198188 38757.614197901
297183 9198188 39087.582822496
319042 9198188 39205.480610866
340901 9198188 39252.842778669
362760 9198188 38974.569323848
384619 9198188 38580.094744827
406478 9198188 38171.870650953
428337 9198188 37745.552079141
450196 9198188 37583.271332839
472055 9198188 37535.683575508
493914 9198188 37623.607618675
515773 9198188 37797.00264654
537632 9198188 37939.976196968
559491 9198188 38074.809850316
581350 9198188 37992.688626184
603209 9198188 37816.656440683
625068 9198188 37591.737070721
646927 9198188 37400.499599828
668786 9198188 37461.151401828
690645 9198188 37724.355812444
712504 9198188 38072.535470763
734363 9198188 38471.506842094
756222 9198188 38679.800816831
778081 9198188 38745.568097533
799940 9198188 38760.93911391
821799 9198188 38730.054048359
843658 9198188 38608.722669039
865517 9198188 38365.38743868
887376 9198188 37988.686849545
909235 9198188 37474.876677443
931094 9198188 37184.255962112
952953 9198188 37122.713966038
974812 9198188 37230.36115915
996671 9198188 37561.55797794
1018530 9198188 37994.590019388
1040389 9198188 38573.795570283
1062248 9198188 39171.649802933
1084107 9198188 39724.29783085
1105966 9198188 39988.380137395
1127825 9198188 39799.565974369
1149684 9198188 39641.405625368
1171543 9198188 39544.390472236
1193402 9198188 39510.992589562
1215261 9198188 39518.910092214
1237120 9198188 39465.036016271
1258979 9198188 39120.056103163
1280838 9198188 38815.525535283
166029 9219942 37117.326906596
187888 9219942 37143.14553433
209747 9219942 37256.663477044
231606 9219942 37635.221506507
253465 9219942 38139.583922532
275324 9219942 38550.675464545
297183 9219942 38864.209877658
319042 9219942 39014.633080864
340901 9219942 39038.357977839
362760 9219942 38839.928041777
384619 9219942 38511.330043053
406478 9219942 38127.584649915
428337 9219942 37737.489204886
450196 9219942 37503.342663603
472055 9219942 37394.683372523
493914 9219942 37418.356877415
515773 9219942 37539.107383044
537632 9219942 37668.009560748
559491 9219942 37765.98660639
581350 9219942 37686.813082139
603209 9219942 37484.127626169
625068 9219942 37246.154637971
646927 9219942 37060.436430265
668786 9219942 37108.692676963
690645 9219942 37383.514363039
712504 9219942 37801.550309721
734363 9219942 38272.90275427
756222 9219942 38584.465216726
778081 9219942 38726.837111408
799940 9219942 38809.370457557
821799 9219942 38843.37123888
843658 9219942 38789.188866871
865517 9219942 38619.000683079
887376 9219942 38270.978451666
909235 9219942 37791.29528679
931094 9219942 37460.037311546
952953 9219942 37316.116362339
974812 9219942 37303.000141477
996671 9219942 37441.601210779
1018530 9219942 37747.027992038
1040389 9219942 38236.774039711
1062248 9219942 38804.567021671
1084107 9219942 39338.201220397
1105966 9219942 39577.77623459
1127825 9219942 39455.225031232
1149684 9219942 39256.632114065
1171543 9219942 39089.464058682
1193402 9219942 38999.968112588
1215261 9219942 38983.675311579
1237120 9219942 38903.768611955
1258979 9219942 38706.687357428
1280838 9219942 38465.186249006
166029 9241696 36969.406253382
187888 9241696 36951.404319279
209747 9241696 36997.610429145
231606 9241696 37368.977983296
253465 9241696 37840.587771205
275324 9241696 38235.569777027
297183 9241696 38512.72369054
319042 9241696 38657.23564222
340901 9241696 38673.346676753
362760 9241696 38582.457577371
384619 9241696 38416.004086619
406478 9241696 38120.749204787
428337 9241696 37805.64953311
450196 9241696 37514.066677178
472055 9241696 37286.682486123
493914 9241696 37210.941034973
515773 9241696 37227.995967769
537632 9241696 37306.514323646
559491 9241696 37375.462066748
581350 9241696 37301.055894826
603209 9241696 37095.610887907
625068 9241696 36894.099931147
646927 9241696 36712.565988915
668786 9241696 36763.893584094
690645 9241696 37002.868859857
712504 9241696 37470.183230935
734363 9241696 38036.104385707
756222 9241696 38431.332825207
778081 9241696 38640.918995783
799940 9241696 38781.129029217
821799 9241696 38892.101728807
843658 9241696 38903.652350764
865517 9241696 38875.829558278
887376 9241696 38617.57552897
909235 9241696 38192.712434341
931094 9241696 37889.638579784
952953 9241696 37694.224556175
974812 9241696 37533.554040047
996671 9241696 37388.530827245
1018530 9241696 37486.053263114
1040389 9241696 37850.85518176
1062248 9241696 38334.34670524
1084107 9241696 38870.735838701
1105966 9241696 39117.574386759
1127825 9241696 39011.078008102
1149684 9241696 38798.818006655
1171543 9241696 38577.418577367
1193402 9241696 38413.532074078
1215261 9241696 38417.172187295
1237120 9241696 38329.972610433
1258979 9241696 38266.779343149
1280838 9241696 38058.715194657
166029 9263450 36829.236355575
187888 9263450 36794.891478757
209747 9263450 36836.380207139
231606 9263450 37150.146651882
253465 9263450 37581.574627473
275324 9263450 37951.146457824
297183 9263450 38196.941709144
319042 9263450 38306.897107392
340901 9263450 38312.356493732
362760 9263450 38284.961397215
384619 9263450 38216.241309797
406478 9263450 38037.896459356
428337 9263450 37794.629643681
450196 9263450 37495.942913972
472055 9263450 37207.025473282
493914 9263450 37022.230705761
515773 9263450 36937.103209451
537632 9263450 36949.579492086
559491 9263450 36993.391828645
581350 9263450 36959.917950562
603209 9263450 36837.828177335
625068 9263450 36686.592986004
646927 9263450 36551.190541876
668786 9263450 36571.854914842
690645 9263450 36780.011443679
712504 9263450 37235.967327819
734363 9263450 37825.724263886
756222 9263450 38287.301752552
778081 9263450 38563.935803427
799940 9263450 38702.378676215
821799 9263450 38755.891403694
843658 9263450 38758.50092413
865517 9263450 38746.83061974
887376 9263450 38610.940680189
909235 9263450 38378.978000219
931094 9263450 38199.343805837
952953 9263450 38044.723852484
974812 9263450 37796.4126884
996671 9263450 37479.459502691
1018530 9263450 37407.735615761
1040389 9263450 37645.759477699
1062248 9263450 38052.463226609
1084107 9263450 38499.898130737
1105966 9263450 38716.293026876
1127825 9263450 38642.993680005
1149684 9263450 38452.325031378
1171543 9263450 38258.332170426
1193402 9263450 38129.683644855
1215261 9263450 38102.086589537
1237120 9263450 38050.42272294
1258979 9263450 37940.636959037
1280838 9263450 37730.23724385
166029 9285204 36743.489712601
187888 9285204 36680.390907284
209747 9285204 36660.49473152
231606 9285204 36995.126979156
253465 9285204 37412.215357011
275324 9285204 37765.263628454
297183 9285204 37979.371314598
319042 9285204 38038.327751417
340901 9285204 37968.09903103
362760 9285204 37991.604176015
384619 9285204 37991.584528287
406478 9285204 37893.16570973
428337 9285204 37742.913095738
450196 9285204 37428.170222943
472055 9285204 37101.428318066
493914 9285204 36828.534296336
515773 9285204 36638.680295315
537632 9285204 36610.00658365
559491 9285204 36649.956659442
581350 9285204 36673.174121549
603209 9285204 36675.189535632
625068 9285204 36567.732249828
646927 9285204 36473.451267884
668786 9285204 36449.414556326
690645 9285204 36581.201885757
712504 9285204 37025.365897446
734363 9285204 37656.263791386
756222 9285204 38160.243689598
778081 9285204 38491.103125503
799940 9285204 38572.248720352
821799 9285204 38473.956141953
843658 9285204 38409.16066179
865517 9285204 38388.955348625
887376 9285204 38382.053440544
909235 9285204 38385.315516316
931094 9285204 38390.018277665
952953 9285204 38384.717136108
974812 9285204 38124.413491183
996671 9285204 37604.910534768
