        5.0000E+04         2.0000E+04     2.17720932E+02
        6.0000E+04         2.0000E+04     2.78757141E+02
        7.0000E+04         2.0000E+04     4.14891144E+02
        8.0000E+04         2.0000E+04     4.61191589E+02
        9.0000E+04         2.0000E+04     4.05704529E+02
        1.0000E+05         2.0000E+04     2.70676697E+02
        1.1000E+05         2.0000E+04     1.95496201E+02
        1.2000E+05         2.0000E+04     1.92381226E+02
        1.3000E+05         2.0000E+04     2.17574738E+02
        1.4000E+05         2.0000E+04     2.61732605E+02
        1.5000E+05         2.0000E+04     3.34627625E+02
        1.6000E+05         2.0000E+04     3.57495758E+02
        1.7000E+05         2.0000E+04     2.75433228E+02
        1.8000E+05         2.0000E+04     1.75243301E+02
        1.9000E+05         2.0000E+04     1.35032410E+02
        2.0000E+05         2.0000E+04     1.39840469E+02
        2.1000E+05         2.0000E+04     1.73730042E+02
        2.2000E+05         2.0000E+04     2.07606735E+02
        2.3000E+05         2.0000E+04     2.07433945E+02
        2.4000E+05         2.0000E+04     2.27221603E+02
        2.5000E+05         2.0000E+04     3.17088501E+02
        2.6000E+05         2.0000E+04     3.25235779E+02
        2.7000E+05         2.0000E+04     3.24298248E+02
        2.8000E+05         2.0000E+04     2.89024200E+02
        2.9000E+05         2.0000E+04     2.58353455E+02
        3.0000E+05         2.0000E+04     2.34275269E+02
        3.1000E+05         2.0000E+04     2.20111053E+02
        3.2000E+05         2.0000E+04     2.39272736E+02
        3.3000E+05         2.0000E+04     3.24099701E+02
        3.4000E+05         2.0000E+04     4.10391693E+02
        3.5000E+05         2.0000E+04     4.05351837E+02
        3.6000E+05         2.0000E+04     3.30932343E+02
        3.7000E+05         2.0000E+04     2.17154755E+02
        3.8000E+05         2.0000E+04     1.24904076E+02
        3.9000E+05         2.0000E+04     1.12933929E+02
        4.0000E+05         2.0000E+04     1.85176376E+02
        4.1000E+05         2.0000E+04     3.13740417E+02
        4.2000E+05         2.0000E+04     4.25357605E+02
        4.3000E+05         2.0000E+04     4.85035858E+02
        4.4000E+05         2.0000E+04     4.74319794E+02
        4.5000E+05         2.0000E+04     4.14084412E+02
        4.6000E+05         2.0000E+04     3.54829437E+02
        4.7000E+05         2.0000E+04     3.06159241E+02
        4.8000E+05         2.0000E+04     2.61065918E+02
        4.9000E+05         2.0000E+04     2.34563965E+02
        5.0000E+05         2.0000E+04     2.23253433E+02
        0.0000E+00         3.0000E+04     2.27926102E+02
        1.0000E+04         3.0000E+04     3.12180664E+02
        2.0000E+04         3.0000E+04     4.06831024E+02
        3.0000E+04         3.0000E+04     5.26456421E+02
        4.0000E+04         3.0000E+04     5.40513428E+02
        5.0000E+04         3.0000E+04     4.94690674E+02
        6.0000E+04         3.0000E+04     5.20076050E+02
        7.0000E+04         3.0000E+04     6.19690247E+02
        8.0000E+04         3.0000E+04     6.09715698E+02
        9.0000E+04         3.0000E+04     6.22055542E+02
        1.0000E+05         3.0000E+04     5.49930603E+02
        1.1000E+05         3.0000E+04     4.69323944E+02
        1.2000E+05         3.0000E+04     4.19022156E+02
        1.3000E+05         3.0000E+04     4.12489380E+02
        1.4000E+05         3.0000E+04     5.01656677E+02
        1.5000E+05         3.0000E+04     6.03971313E+02
        1.6000E+05         3.0000E+04     6.21508057E+02
        1.7000E+05         3.0000E+04     5.26823975E+02
        1.8000E+05         3.0000E+04     3.99320435E+02
        1.9000E+05         3.0000E+04     3.30931549E+02
        2.0000E+05         3.0000E+04     3.17472198E+02
        2.1000E+05         3.0000E+04     3.49186859E+02
        2.2000E+05         3.0000E+04     4.17695374E+02
        2.3000E+05         3.0000E+04     4.83322021E+02
        2.4000E+05         3.0000E+04     5.54208252E+02
        2.5000E+05         3.0000E+04     6.31955383E+02
        2.6000E+05         3.0000E+04     6.22225403E+02
        2.7000E+05         3.0000E+04     6.05380737E+02
        2.8000E+05         3.0000E+04     5.71095703E+02
        2.9000E+05         3.0000E+04     5.44792664E+02
        3.0000E+05         3.0000E+04     5.32981262E+02
        3.1000E+05         3.0000E+04     4.95160492E+02
        3.2000E+05         3.0000E+04     5.25206055E+02
        3.3000E+05         3.0000E+04     6.33967896E+02
        3.4000E+05         3.0000E+04     6.76099548E+02
        3.5000E+05         3.0000E+04     6.17632507E+02
        3.6000E+05         3.0000E+04     4.92725098E+02
        3.7000E+05         3.0000E+04     3.43898590E+02
        3.8000E+05         3.0000E+04     2.58740601E+02
        3.9000E+05         3.0000E+04     2.64041718E+02
        4.0000E+05         3.0000E+04     3.98204712E+02
        4.1000E+05         3.0000E+04     5.74212769E+02
        4.2000E+05         3.0000E+04     7.24792603E+02
        4.3000E+05         3.0000E+04     7.63750244E+02
        4.4000E+05         3.0000E+04     7.14532166E+02
        4.5000E+05         3.0000E+04     5.83802734E+02
        4.6000E+05         3.0000E+04     4.60244904E+02
        4.7000E+05         3.0000E+04     3.54053894E+02
        4.8000E+05         3.0000E+04     2.78430237E+02
        4.9000E+05         3.0000E+04     2.36785431E+02
        5.0000E+05         3.0000E+04     2.28116776E+02
        0.0000E+00         4.0000E+04     2.29220871E+02
        1.0000E+04         4.0000E+04     3.20488739E+02
        2.0000E+04         4.0000E+04     4.36899475E+02
        3.0000E+04         4.0000E+04     6.53019104E+02
        4.0000E+04         4.0000E+04     9.35697510E+02
        5.0000E+04         4.0000E+04     9.63850586E+02
        6.0000E+04         4.0000E+04     1.04400281E+03
        7.0000E+04         4.0000E+04     9.45235596E+02
        8.0000E+04         4.0000E+04     6.65289978E+02
        9.0000E+04         4.0000E+04     9.23541626E+02
        1.0000E+05         4.0000E+04     1.00229767E+03
        1.1000E+05         4.0000E+04     9.13398010E+02
        1.2000E+05         4.0000E+04     8.07063660E+02
        1.3000E+05         4.0000E+04     7.76306519E+02
        1.4000E+05         4.0000E+04     8.77924133E+02
        1.5000E+05         4.0000E+04     9.39010986E+02
        1.6000E+05         4.0000E+04     9.70365845E+02
        1.7000E+05         4.0000E+04     8.49481079E+02
        1.8000E+05         4.0000E+04     7.73275024E+02
        1.9000E+05         4.0000E+04     6.99093140E+02
        2.0000E+05         4.0000E+04     6.62895691E+02
        2.1000E+05         4.0000E+04     7.05987244E+02
        2.2000E+05         4.0000E+04     8.23274902E+02
        2.3000E+05         4.0000E+04     9.65574036E+02
        2.4000E+05         4.0000E+04     1.07552087E+03
        2.5000E+05         4.0000E+04     1.05276599E+03
        2.6000E+05         4.0000E+04     1.03418640E+03
        2.7000E+05         4.0000E+04     9.59771912E+02
        2.8000E+05         4.0000E+04     9.43699829E+02
        2.9000E+05         4.0000E+04     9.47474426E+02
        3.0000E+05         4.0000E+04     9.76578369E+02
        3.1000E+05         4.0000E+04     9.93350281E+02
        3.2000E+05         4.0000E+04     1.01113464E+03
        3.3000E+05         4.0000E+04     1.01792914E+03
        3.4000E+05         4.0000E+04     9.80730286E+02
        3.5000E+05         4.0000E+04     8.90650269E+02
        3.6000E+05         4.0000E+04     7.06163391E+02
        3.7000E+05         4.0000E+04     5.59713623E+02
        3.8000E+05         4.0000E+04     5.03531494E+02
        3.9000E+05         4.0000E+04     5.45782166E+02
        4.0000E+05         4.0000E+04     7.12957825E+02
        4.1000E+05         4.0000E+04     9.73923157E+02
        4.2000E+05         4.0000E+04     1.13399756E+03
        4.3000E+05         4.0000E+04     1.16167920E+03
        4.4000E+05         4.0000E+04     1.00859540E+03
        4.5000E+05         4.0000E+04     7.93213867E+02
        4.6000E+05         4.0000E+04     5.79064819E+02
        4.7000E+05         4.0000E+04     4.07483612E+02
        4.8000E+05         4.0000E+04     2.74830933E+02
        4.9000E+05         4.0000E+04     2.14124542E+02
        5.0000E+05         4.0000E+04     2.18987457E+02
        0.0000E+00         5.0000E+04     1.95293915E+02
        1.0000E+04         5.0000E+04     2.63966949E+02
        2.0000E+04         5.0000E+04     4.12343567E+02
        3.0000E+04         5.0000E+04     7.22463562E+02
        4.0000E+04         5.0000E+04     1.14337646E+03
        5.0000E+04         5.0000E+04     1.45611987E+03
        6.0000E+04         5.0000E+04     1.44815869E+03
        7.0000E+04         5.0000E+04     1.09314697E+03
        8.0000E+04         5.0000E+04     8.40621704E+02
        9.0000E+04         5.0000E+04     9.91356934E+02
        1.0000E+05         5.0000E+04     1.28413831E+03
        1.1000E+05         5.0000E+04     1.35340198E+03
        1.2000E+05         5.0000E+04     1.25462769E+03
        1.3000E+05         5.0000E+04     1.18041174E+03
        1.4000E+05         5.0000E+04     1.23716919E+03
        1.5000E+05         5.0000E+04     1.30021899E+03
        1.6000E+05         5.0000E+04     1.27892310E+03
        1.7000E+05         5.0000E+04     1.21234070E+03
        1.8000E+05         5.0000E+04     1.16204883E+03
        1.9000E+05         5.0000E+04     1.10838782E+03
        2.0000E+05         5.0000E+04     1.07727600E+03
        2.1000E+05         5.0000E+04     1.13860986E+03
        2.2000E+05         5.0000E+04     1.32724976E+03
        2.3000E+05         5.0000E+04     1.51259448E+03
        2.4000E+05         5.0000E+04     1.47645386E+03
        2.5000E+05         5.0000E+04     1.36881604E+03
        2.6000E+05         5.0000E+04     1.29415015E+03
        2.7000E+05         5.0000E+04     1.22859509E+03
        2.8000E+05         5.0000E+04     1.21116638E+03
        2.9000E+05         5.0000E+04     1.29067859E+03
        3.0000E+05         5.0000E+04     1.37617212E+03
        3.1000E+05         5.0000E+04     1.40356348E+03
        3.2000E+05         5.0000E+04     1.42632776E+03
        3.3000E+05         5.0000E+04     1.41866687E+03
        3.4000E+05         5.0000E+04     1.30606909E+03
        3.5000E+05         5.0000E+04     1.16553845E+03
        3.6000E+05         5.0000E+04     9.72435120E+02
        3.7000E+05         5.0000E+04     8.06087891E+02
        3.8000E+05         5.0000E+04     8.02562927E+02
        3.9000E+05         5.0000E+04     8.97331726E+02
        4.0000E+05         5.0000E+04     1.06768176E+03
        4.1000E+05         5.0000E+04     1.33192322E+03
        4.2000E+05         5.0000E+04     1.51113232E+03
        4.3000E+05         5.0000E+04     1.48784253E+03
        4.4000E+05         5.0000E+04     1.28128040E+03
        4.5000E+05         5.0000E+04     1.03524316E+03
        4.6000E+05         5.0000E+04     7.66824463E+02
        4.7000E+05         5.0000E+04     4.94218353E+02
        4.8000E+05         5.0000E+04     3.05289398E+02
        4.9000E+05         5.0000E+04     2.28284164E+02
        5.0000E+05         5.0000E+04     2.11149536E+02
        0.0000E+00         6.0000E+04     1.43088791E+02
        1.0000E+04         6.0000E+04     2.00591721E+02
        2.0000E+04         6.0000E+04     3.73696625E+02
        3.0000E+04         6.0000E+04     7.44074768E+02
        4.0000E+04         6.0000E+04     1.31146765E+03
        5.0000E+04         6.0000E+04     1.78248486E+03
        6.0000E+04         6.0000E+04     1.97932056E+03
        7.0000E+04         6.0000E+04     1.67326111E+03
        8.0000E+04         6.0000E+04     1.36598901E+03
        9.0000E+04         6.0000E+04     1.45017737E+03
        1.0000E+05         6.0000E+04     1.52301062E+03
        1.1000E+05         6.0000E+04     1.37751428E+03
        1.2000E+05         6.0000E+04     1.34272620E+03
        1.3000E+05         6.0000E+04     1.52392480E+03
        1.4000E+05         6.0000E+04     1.53240649E+03
        1.5000E+05         6.0000E+04     1.52180969E+03
        1.6000E+05         6.0000E+04     1.48165955E+03
        1.7000E+05         6.0000E+04     1.39164319E+03
        1.8000E+05         6.0000E+04     1.38320959E+03
        1.9000E+05         6.0000E+04     1.36757153E+03
        2.0000E+05         6.0000E+04     1.37454089E+03
        2.1000E+05         6.0000E+04     1.56683118E+03
        2.2000E+05         6.0000E+04     1.64779956E+03
        2.3000E+05         6.0000E+04     1.75261536E+03
        2.4000E+05         6.0000E+04     1.63503906E+03
        2.5000E+05         6.0000E+04     1.26231519E+03
        2.6000E+05         6.0000E+04     1.15782812E+03
        2.7000E+05         6.0000E+04     1.12128052E+03
        2.8000E+05         6.0000E+04     1.17283398E+03
        2.9000E+05         6.0000E+04     1.48370618E+03
        3.0000E+05         6.0000E+04     1.58129810E+03
        3.1000E+05         6.0000E+04     1.62527747E+03
        3.2000E+05         6.0000E+04     1.61814648E+03
        3.3000E+05         6.0000E+04     1.66034961E+03
        3.4000E+05         6.0000E+04     1.63735522E+03
        3.5000E+05         6.0000E+04     1.52102759E+03
        3.6000E+05         6.0000E+04     1.31251697E+03
        3.7000E+05         6.0000E+04     1.18595093E+03
        3.8000E+05         6.0000E+04     1.20422986E+03
        3.9000E+05         6.0000E+04     1.29760706E+03
        4.0000E+05         6.0000E+04     1.33146765E+03
        4.1000E+05         6.0000E+04     1.44227502E+03
        4.2000E+05         6.0000E+04     1.56089062E+03
        4.3000E+05         6.0000E+04     1.58936255E+03
        4.4000E+05         6.0000E+04     1.42192102E+03
        4.5000E+05         6.0000E+04     1.35985620E+03
        4.6000E+05         6.0000E+04     1.03019238E+03
        4.7000E+05         6.0000E+04     6.51867188E+02
        4.8000E+05         6.0000E+04     3.74313904E+02
        4.9000E+05         6.0000E+04     2.56581818E+02
        5.0000E+05         6.0000E+04     2.13944656E+02
        0.0000E+00         7.0000E+04     1.06819061E+02
        1.0000E+04         7.0000E+04     1.07950562E+02
        2.0000E+04         7.0000E+04     2.91724640E+02
        3.0000E+04         7.0000E+04     7.16843323E+02
        4.0000E+04         7.0000E+04     1.37824158E+03
        5.0000E+04         7.0000E+04     2.02318555E+03
        6.0000E+04         7.0000E+04     2.36477100E+03
        7.0000E+04         7.0000E+04     2.42205615E+03
        8.0000E+04         7.0000E+04     2.08542700E+03
        9.0000E+04         7.0000E+04     1.95977783E+03
        1.0000E+05         7.0000E+04     1.42859131E+03
        1.1000E+05         7.0000E+04     1.32625073E+03
        1.2000E+05         7.0000E+04     1.67870630E+03
        1.3000E+05         7.0000E+04     2.04768079E+03
        1.4000E+05         7.0000E+04     2.09790967E+03
        1.5000E+05         7.0000E+04     1.88132349E+03
        1.6000E+05         7.0000E+04     1.71123706E+03
        1.7000E+05         7.0000E+04     1.63021887E+03
        1.8000E+05         7.0000E+04     1.60151660E+03
        1.9000E+05         7.0000E+04     1.62932751E+03
        2.0000E+05         7.0000E+04     1.83033923E+03
        2.1000E+05         7.0000E+04     2.06069409E+03
        2.2000E+05         7.0000E+04     2.15634766E+03
        2.3000E+05         7.0000E+04     2.06950049E+03
        2.4000E+05         7.0000E+04     1.89733899E+03
        2.5000E+05         7.0000E+04     1.31928894E+03
        2.6000E+05         7.0000E+04     1.01908051E+03
        2.7000E+05         7.0000E+04     1.03044214E+03
        2.8000E+05         7.0000E+04     1.50164246E+03
        2.9000E+05         7.0000E+04     1.82094727E+03
        3.0000E+05         7.0000E+04     1.86095288E+03
        3.1000E+05         7.0000E+04     1.71285535E+03
        3.2000E+05         7.0000E+04     1.59959753E+03
        3.3000E+05         7.0000E+04     1.97432654E+03
        3.4000E+05         7.0000E+04     2.02230371E+03
        3.5000E+05         7.0000E+04     1.98416052E+03
        3.6000E+05         7.0000E+04     1.83303137E+03
        3.7000E+05         7.0000E+04     1.72453943E+03
        3.8000E+05         7.0000E+04     1.75203540E+03
        3.9000E+05         7.0000E+04     1.84619775E+03
        4.0000E+05         7.0000E+04     1.77876843E+03
        4.1000E+05         7.0000E+04     1.56343921E+03
        4.2000E+05         7.0000E+04     1.65282947E+03
        4.3000E+05         7.0000E+04     1.77796191E+03
        4.4000E+05         7.0000E+04     1.83755640E+03
        4.5000E+05         7.0000E+04     1.77414600E+03
        4.6000E+05         7.0000E+04     1.34628601E+03
        4.7000E+05         7.0000E+04     7.60925659E+02
        4.8000E+05         7.0000E+04     4.15831146E+02
        4.9000E+05         7.0000E+04     2.77044098E+02
        5.0000E+05         7.0000E+04     2.21130005E+02
        0.0000E+00         8.0000E+04     8.34482727E+01
        1.0000E+04         8.0000E+04     6.66260300E+01
        2.0000E+04         8.0000E+04     2.04515427E+02
        3.0000E+04         8.0000E+04     6.50455322E+02
        4.0000E+04         8.0000E+04     1.37644531E+03
        5.0000E+04         8.0000E+04     2.08995337E+03
        6.0000E+04         8.0000E+04     2.55121631E+03
        7.0000E+04         8.0000E+04     2.76502100E+03
        8.0000E+04         8.0000E+04     2.62483179E+03
        9.0000E+04         8.0000E+04     2.06627979E+03
        1.0000E+05         8.0000E+04     1.65096985E+03
        1.1000E+05         8.0000E+04     1.92087927E+03
        1.2000E+05         8.0000E+04     2.49410474E+03
        1.3000E+05         8.0000E+04     2.96422974E+03
        1.4000E+05         8.0000E+04     3.00534741E+03
        1.5000E+05         8.0000E+04     2.70811255E+03
        1.6000E+05         8.0000E+04     2.30465894E+03
        1.7000E+05         8.0000E+04     2.13447388E+03
        1.8000E+05         8.0000E+04     2.16520435E+03
        1.9000E+05         8.0000E+04     2.26544019E+03
        2.0000E+05         8.0000E+04     2.46500000E+03
        2.1000E+05         8.0000E+04     2.66804126E+03
        2.2000E+05         8.0000E+04     2.77931421E+03
        2.3000E+05         8.0000E+04     2.72626196E+03
        2.4000E+05         8.0000E+04     2.45614551E+03
        2.5000E+05         8.0000E+04     1.98044995E+03
        2.6000E+05         8.0000E+04     1.65590137E+03
        2.7000E+05         8.0000E+04     1.83347327E+03
        2.8000E+05         8.0000E+04     2.32655591E+03
        2.9000E+05         8.0000E+04     2.65044995E+03
        3.0000E+05         8.0000E+04     2.53357129E+03
        3.1000E+05         8.0000E+04     2.05837036E+03
        3.2000E+05         8.0000E+04     2.04511462E+03
        3.3000E+05         8.0000E+04     2.36002100E+03
        3.4000E+05         8.0000E+04     2.66055615E+03
        3.5000E+05         8.0000E+04     2.70886328E+03
        3.6000E+05         8.0000E+04     2.60423462E+03
        3.7000E+05         8.0000E+04     2.51150781E+03
        3.8000E+05         8.0000E+04     2.50250195E+03
        3.9000E+05         8.0000E+04     2.53374512E+03
        4.0000E+05         8.0000E+04     2.43056372E+03
        4.1000E+05         8.0000E+04     2.07003442E+03
        4.2000E+05         8.0000E+04     1.83566772E+03
        4.3000E+05         8.0000E+04     2.05998047E+03
        4.4000E+05         8.0000E+04     2.28308765E+03
        4.5000E+05         8.0000E+04     2.11724292E+03
        4.6000E+05         8.0000E+04     1.50206104E+03
        4.7000E+05         8.0000E+04     8.29494446E+02
        4.8000E+05         8.0000E+04     4.08622986E+02
        4.9000E+05         8.0000E+04     2.50240570E+02
        5.0000E+05         8.0000E+04     2.18242233E+02
        0.0000E+00         9.0000E+04     7.05169373E+01
        1.0000E+04         9.0000E+04     1.26110754E+01
        2.0000E+04         9.0000E+04     1.37049927E+02
        3.0000E+04         9.0000E+04     5.55553223E+02
        4.0000E+04         9.0000E+04     1.33026721E+03
        5.0000E+04         9.0000E+04     2.07656543E+03
        6.0000E+04         9.0000E+04     2.41989624E+03
        7.0000E+04         9.0000E+04     2.65739111E+03
        8.0000E+04         9.0000E+04     2.76374585E+03
        9.0000E+04         9.0000E+04     2.32672705E+03
        1.0000E+05         9.0000E+04     2.44542261E+03
        1.1000E+05         9.0000E+04     3.05460376E+03
        1.2000E+05         9.0000E+04     3.85068848E+03
        1.3000E+05         9.0000E+04     4.32387646E+03
        1.4000E+05         9.0000E+04     4.29135840E+03
        1.5000E+05         9.0000E+04     3.80874341E+03
        1.6000E+05         9.0000E+04     3.38079541E+03
        1.7000E+05         9.0000E+04     3.23664917E+03
        1.8000E+05         9.0000E+04     3.24494971E+03
        1.9000E+05         9.0000E+04     3.21837012E+03
        2.0000E+05         9.0000E+04     3.25475952E+03
        2.1000E+05         9.0000E+04     3.39631763E+03
        2.2000E+05         9.0000E+04     3.49267065E+03
        2.3000E+05         9.0000E+04     3.49431689E+03
        2.4000E+05         9.0000E+04     3.58977490E+03
        2.5000E+05         9.0000E+04     3.22501904E+03
        2.6000E+05         9.0000E+04     3.29861035E+03
        2.7000E+05         9.0000E+04     3.40720264E+03
        2.8000E+05         9.0000E+04     3.90364917E+03
        2.9000E+05         9.0000E+04     4.10264209E+03
        3.0000E+05         9.0000E+04     3.72046997E+03
